국가명,기준연월,소비건수
글로벌,202201,39651.0
글로벌,202202,39608.0
글로벌,202203,49525.0
글로벌,202204,59056.0
글로벌,202205,73977.0
글로벌,202206,84211.0
글로벌,202207,98385.0
글로벌,202208,91414.0
글로벌,202209,90696.0
글로벌,202210,108054.0
글로벌,202211,106227.0
글로벌,202212,106507.0
