국가명,기준연월,소비건수
대만,202401,3916.0
대만,202402,4064.0
대만,202403,6347.0
대만,202404,7826.0
대만,202405,9328.0
대만,202406,10247.0
대만,202407,8616.0
대만,202408,9765.0
대만,202409,13653.0
대만,202410,14324.0
대만,202411,13970.0
대만,202412,16211.0
