기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202401,대만,약국,54.55
202401,대만,피부과,22.45
202401,대만,성형외과,17.57
202401,대만,안과,0.84
202401,대만,치과,1.15
202401,대만,대학/종합병원,2.68
202401,대만,한의학과,0.51
202401,대만,한약방,0.26
202402,대만,약국,50.27
202402,대만,피부과,25.91
202402,대만,성형외과,17.25
202402,대만,안과,1.35
202402,대만,치과,1.28
202402,대만,대학/종합병원,3.1
202402,대만,한의학과,0.76
202402,대만,한약방,0.07
202403,대만,약국,43.85
202403,대만,피부과,33.37
202403,대만,성형외과,18.1
202403,대만,안과,1.5
202403,대만,치과,1.02
202403,대만,대학/종합병원,1.15
202403,대만,한의학과,0.79
202403,대만,한약방,0.22
202404,대만,약국,43.69
202404,대만,피부과,37.57
202404,대만,성형외과,15.09
202404,대만,안과,1.24
202404,대만,치과,0.83
202404,대만,대학/종합병원,0.91
202404,대만,한의학과,0.56
202404,대만,한약방,0.12
202405,대만,약국,36.54
202405,대만,피부과,45.17
202405,대만,성형외과,14.19
202405,대만,안과,1.5
202405,대만,치과,0.98
202405,대만,대학/종합병원,0.88
202405,대만,한의학과,0.54
202405,대만,한약방,0.21
202406,대만,약국,37.31
202406,대만,피부과,45.03
202406,대만,성형외과,13.91
202406,대만,안과,1.61
202406,대만,치과,0.61
202406,대만,대학/종합병원,0.89
202406,대만,한의학과,0.52
202406,대만,한약방,0.14
202407,대만,약국,46.2
202407,대만,피부과,36.84
202407,대만,성형외과,12.02
202407,대만,안과,1.59
202407,대만,치과,1.03
202407,대만,대학/종합병원,1.32
202407,대만,한의학과,0.81
202407,대만,한약방,0.17
202408,대만,약국,44.4
202408,대만,피부과,39.35
202408,대만,성형외과,11.69
202408,대만,안과,1.44
202408,대만,치과,1.22
202408,대만,대학/종합병원,0.94
202408,대만,한의학과,0.79
202408,대만,한약방,0.15
202409,대만,약국,41.71
202409,대만,피부과,44.97
202409,대만,성형외과,10.24
202409,대만,안과,1.08
202409,대만,치과,0.8
202409,대만,대학/종합병원,0.61
202409,대만,한의학과,0.45
202409,대만,한약방,0.14
202410,대만,약국,42.01
202410,대만,피부과,44.69
202410,대만,성형외과,9.61
202410,대만,안과,1.36
202410,대만,치과,0.82
202410,대만,대학/종합병원,0.88
202410,대만,한의학과,0.54
202410,대만,한약방,0.08
202411,대만,약국,39.89
202411,대만,피부과,47.06
202411,대만,성형외과,9.52
202411,대만,안과,1.34
202411,대만,치과,0.94
202411,대만,대학/종합병원,0.69
202411,대만,한의학과,0.45
202411,대만,한약방,0.11
202412,대만,약국,44.81
202412,대만,피부과,44.08
202412,대만,성형외과,7.76
202412,대만,안과,1.34
202412,대만,치과,0.94
202412,대만,대학/종합병원,0.74
202412,대만,한의학과,0.26
202412,대만,한약방,0.07
