국가명,기준연월,소비금액
대만,202001,332965.0
대만,202002,245548.0
대만,202003,22828.0
대만,202004,17723.0
대만,202005,15147.0
대만,202006,26912.0
대만,202007,26798.0
대만,202008,24078.0
대만,202009,38837.0
대만,202010,15826.0
대만,202011,16196.0
대만,202012,41248.0
