,국가명,KTO카테고리소분류,소비건수비율
202001,대만,전체,1.21
202002,대만,전체,1.6
202003,대만,전체,0.53
202004,대만,전체,0.62
202005,대만,전체,0.56
202006,대만,전체,0.7
202007,대만,전체,0.6
202008,대만,전체,0.58
202009,대만,전체,0.53
202010,대만,전체,0.48
202011,대만,전체,0.56
202012,대만,전체,0.86
