국가명,기준연월,소비건수
일본,202001,11182.0
일본,202002,12048.0
일본,202003,2668.0
일본,202004,1993.0
일본,202005,2179.0
일본,202006,2554.0
일본,202007,2478.0
일본,202008,2446.0
일본,202009,2545.0
일본,202010,2715.0
일본,202011,2457.0
일본,202012,2670.0
