국가명,기준연월,소비금액
일본,202001,4812535.0
일본,202002,5066168.0
일본,202003,927857.0
일본,202004,337545.0
일본,202005,439930.0
일본,202006,498165.0
일본,202007,444582.0
일본,202008,443226.0
일본,202009,400787.0
일본,202010,470926.0
일본,202011,498773.0
일본,202012,538128.0
