기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202401,일본,피부과,50.76
202401,일본,성형외과,40.57
202401,일본,약국,3.41
202401,일본,치과,1.96
202401,일본,한의학과,2.37
202401,일본,대학/종합병원,0.68
202401,일본,안과,0.21
202401,일본,한약방,0.06
202402,일본,피부과,52.92
202402,일본,성형외과,38.82
202402,일본,약국,3.52
202402,일본,치과,1.8
202402,일본,한의학과,1.94
202402,일본,대학/종합병원,0.57
202402,일본,안과,0.4
202402,일본,한약방,0.03
202403,일본,피부과,57.76
202403,일본,성형외과,34.61
202403,일본,약국,3.3
202403,일본,치과,1.65
202403,일본,한의학과,1.8
202403,일본,대학/종합병원,0.57
202403,일본,안과,0.27
202403,일본,한약방,0.03
202404,일본,피부과,55.37
202404,일본,성형외과,36.74
202404,일본,약국,3.65
202404,일본,치과,1.6
202404,일본,한의학과,1.75
202404,일본,대학/종합병원,0.57
202404,일본,안과,0.31
202404,일본,한약방,0.01
202405,일본,피부과,57.47
202405,일본,성형외과,33.7
202405,일본,약국,3.82
202405,일본,치과,2.01
202405,일본,한의학과,1.86
202405,일본,대학/종합병원,0.86
202405,일본,안과,0.25
202405,일본,한약방,0.02
202406,일본,피부과,60.72
202406,일본,성형외과,29.95
202406,일본,약국,4.14
202406,일본,치과,2.38
202406,일본,한의학과,1.85
202406,일본,대학/종합병원,0.56
202406,일본,안과,0.39
202406,일본,한약방,0.02
202407,일본,피부과,60.06
202407,일본,성형외과,30.69
202407,일본,약국,4.19
202407,일본,치과,1.95
202407,일본,한의학과,1.98
202407,일본,대학/종합병원,0.66
202407,일본,안과,0.47
202407,일본,한약방,0.01
202408,일본,피부과,59.46
202408,일본,성형외과,30.24
202408,일본,약국,5.15
202408,일본,치과,2.45
202408,일본,한의학과,1.58
202408,일본,대학/종합병원,0.48
202408,일본,안과,0.62
202408,일본,한약방,0.02
202409,일본,피부과,61.72
202409,일본,성형외과,28.66
202409,일본,약국,5.28
202409,일본,치과,1.85
202409,일본,한의학과,1.59
202409,일본,대학/종합병원,0.42
202409,일본,안과,0.47
202409,일본,한약방,0.01
202410,일본,피부과,61.78
202410,일본,성형외과,27.56
202410,일본,약국,5.92
202410,일본,치과,1.99
202410,일본,한의학과,1.79
202410,일본,대학/종합병원,0.48
202410,일본,안과,0.47
202410,일본,한약방,0.01
202411,일본,피부과,61.87
202411,일본,성형외과,26.09
202411,일본,약국,6.25
202411,일본,치과,2.85
202411,일본,한의학과,1.74
202411,일본,대학/종합병원,0.6
202411,일본,안과,0.58
202411,일본,한약방,0.02
202412,일본,피부과,57.0
202412,일본,성형외과,31.19
202412,일본,약국,5.5
202412,일본,치과,2.86
202412,일본,한의학과,1.87
202412,일본,대학/종합병원,0.84
202412,일본,안과,0.72
202412,일본,한약방,0.02
