국가명,기준연월,소비금액
일본,202401,1.2117792E7
일본,202402,1.2293075E7
일본,202403,1.72097E7
일본,202404,1.8670152E7
일본,202405,1.9440154E7
일본,202406,2.0273649E7
일본,202407,1.9094916E7
일본,202408,1.9642811E7
일본,202409,2.2972301E7
일본,202410,2.4654211E7
일본,202411,2.6344673E7
일본,202412,2.1549656E7
