,국가명,KTO카테고리소분류,소비건수비율
201901,일본,전체,10.66
201902,일본,전체,11.15
201903,일본,전체,11.72
201904,일본,전체,9.97
201905,일본,전체,9.98
201906,일본,전체,10.43
201907,일본,전체,9.94
201908,일본,전체,11.88
201909,일본,전체,11.9
201910,일본,전체,11.14
201911,일본,전체,12.24
201912,일본,전체,14.28
