국가명,기준연월,소비건수
일본,201901,6370.0
일본,201902,5432.0
일본,201903,7476.0
일본,201904,7879.0
일본,201905,8035.0
일본,201906,7868.0
일본,201907,8004.0
일본,201908,8455.0
일본,201909,8271.0
일본,201910,9560.0
일본,201911,9986.0
일본,201912,12086.0
