국가명,기준연월,소비금액
일본,201901,2439868.0
일본,201902,2390758.0
일본,201903,3068152.0
일본,201904,3528226.0
일본,201905,3445176.0
일본,201906,3091842.0
일본,201907,3258089.0
일본,201908,3497601.0
일본,201909,3349787.0
일본,201910,4125077.0
일본,201911,4218468.0
일본,201912,4957932.0
