국가명,기준연월,소비건수
대만,201901,546.0
대만,201902,458.0
대만,201903,569.0
대만,201904,766.0
대만,201905,664.0
대만,201906,613.0
대만,201907,747.0
대만,201908,650.0
대만,201909,649.0
대만,201910,800.0
대만,201911,839.0
대만,201912,924.0
