,국가명,KTO카테고리소분류,소비건수비율
201901,대만,전체,0.91
201902,대만,전체,0.94
201903,대만,전체,0.89
201904,대만,전체,0.97
201905,대만,전체,0.83
201906,대만,전체,0.81
201907,대만,전체,0.93
201908,대만,전체,0.91
201909,대만,전체,0.93
201910,대만,전체,0.93
201911,대만,전체,1.03
201912,대만,전체,1.09
