국가명,기준연월,소비금액
태국,202301,1084009.0
태국,202302,1759135.0
태국,202303,2697384.0
태국,202304,3541860.0
태국,202305,2676200.0
태국,202306,2169370.0
태국,202307,2719246.0
태국,202308,1613582.0
태국,202309,2055718.0
태국,202310,3612775.0
태국,202311,2394546.0
태국,202312,2310494.0
