국가명,기준연월,소비건수
태국,202301,1702.0
태국,202302,1823.0
태국,202303,3140.0
태국,202304,5329.0
태국,202305,4080.0
태국,202306,3386.0
태국,202307,3031.0
태국,202308,2425.0
태국,202309,3110.0
태국,202310,5642.0
태국,202311,3858.0
태국,202312,3603.0
