국가명,기준연월,소비금액
미국,201801,3140085.0
미국,201802,2681346.0
미국,201803,3735693.0
미국,201804,4336528.0
미국,201805,4382952.0
미국,201806,4685739.0
미국,201807,4741634.0
미국,201808,3829644.0
미국,201809,4453373.0
미국,201810,5429109.0
미국,201811,4911271.0
미국,201812,4178922.0
