,국가명,KTO카테고리소분류,소비금액비율
201801,미국,전체,15.19
201802,미국,전체,14.6
201803,미국,전체,15.42
201804,미국,전체,16.49
201805,미국,전체,16.92
201806,미국,전체,18.94
201807,미국,전체,18.87
201808,미국,전체,16.76
201809,미국,전체,20.56
201810,미국,전체,19.61
201811,미국,전체,15.67
201812,미국,전체,15.5
