국가명,기준연월,소비건수
미국,201801,15771.0
미국,201802,13044.0
미국,201803,16820.0
미국,201804,18820.0
미국,201805,20414.0
미국,201806,22074.0
미국,201807,22742.0
미국,201808,18924.0
미국,201809,17061.0
미국,201810,22586.0
미국,201811,21532.0
미국,201812,20042.0
