기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
201801,미국,대학/종합병원,34.16
201801,미국,성형외과,21.94
201801,미국,피부과,15.09
201801,미국,치과,14.09
201801,미국,약국,6.47
201801,미국,한의학과,5.65
201801,미국,안과,2.6
201801,미국,한약방,0.02
201802,미국,대학/종합병원,33.57
201802,미국,성형외과,20.06
201802,미국,피부과,16.31
201802,미국,치과,17.0
201802,미국,약국,6.8
201802,미국,한의학과,3.92
201802,미국,안과,2.3
201802,미국,한약방,0.04
201803,미국,대학/종합병원,28.04
201803,미국,성형외과,26.56
201803,미국,피부과,17.03
201803,미국,치과,15.1
201803,미국,약국,6.2
201803,미국,한의학과,4.85
201803,미국,안과,2.14
201803,미국,한약방,0.09
201804,미국,대학/종합병원,33.28
201804,미국,성형외과,23.78
201804,미국,피부과,15.93
201804,미국,치과,14.04
201804,미국,약국,6.09
201804,미국,한의학과,4.6
201804,미국,안과,2.23
201804,미국,한약방,0.05
201805,미국,대학/종합병원,31.78
201805,미국,성형외과,22.38
201805,미국,피부과,17.48
201805,미국,치과,14.75
201805,미국,약국,6.32
201805,미국,한의학과,4.7
201805,미국,안과,2.58
201805,미국,한약방,0.02
201806,미국,대학/종합병원,28.3
201806,미국,성형외과,28.28
201806,미국,피부과,16.82
201806,미국,치과,12.88
201806,미국,약국,6.47
201806,미국,한의학과,5.12
201806,미국,안과,2.13
201806,미국,한약방,0.01
201807,미국,대학/종합병원,31.86
201807,미국,성형외과,21.08
201807,미국,피부과,18.0
201807,미국,치과,15.75
201807,미국,약국,6.27
201807,미국,한의학과,4.4
201807,미국,안과,2.61
201807,미국,한약방,0.04
201808,미국,대학/종합병원,27.86
201808,미국,성형외과,26.35
201808,미국,피부과,17.86
201808,미국,치과,15.1
201808,미국,약국,6.74
201808,미국,한의학과,4.14
201808,미국,안과,1.9
201808,미국,한약방,0.05
201809,미국,대학/종합병원,26.98
201809,미국,성형외과,24.55
201809,미국,피부과,25.32
201809,미국,치과,12.54
201809,미국,약국,5.48
201809,미국,한의학과,2.98
201809,미국,안과,2.09
201809,미국,한약방,0.06
201810,미국,대학/종합병원,30.86
201810,미국,성형외과,25.92
201810,미국,피부과,15.25
201810,미국,치과,14.9
201810,미국,약국,6.08
201810,미국,한의학과,5.01
201810,미국,안과,1.94
201810,미국,한약방,0.04
201811,미국,대학/종합병원,29.77
201811,미국,성형외과,26.81
201811,미국,피부과,16.28
201811,미국,치과,14.13
201811,미국,약국,6.44
201811,미국,한의학과,4.75
201811,미국,안과,1.79
201811,미국,한약방,0.03
201812,미국,대학/종합병원,32.09
201812,미국,성형외과,22.88
201812,미국,피부과,16.29
201812,미국,치과,14.24
201812,미국,약국,6.62
201812,미국,한의학과,4.83
201812,미국,안과,3.05
201812,미국,한약방,0.01
