,국가명,KTO카테고리소분류,소비건수비율
202601,태국,전체,1.79
202602,태국,전체,1.83
202603,태국,전체,2.13
202604,태국,전체,2.55
202605,태국,전체,1.62
202606,태국,전체,1.26
