국가명,기준연월,소비건수
글로벌,202001,100926.0
글로벌,202002,79453.0
글로벌,202003,26242.0
글로벌,202004,24134.0
글로벌,202005,29107.0
글로벌,202006,34360.0
글로벌,202007,37608.0
글로벌,202008,34400.0
글로벌,202009,34234.0
글로벌,202010,34487.0
글로벌,202011,36463.0
글로벌,202012,37496.0
