,국가명,KTO카테고리소분류,소비금액비율
201901,중국,전체,42.93
201902,중국,전체,39.55
201903,중국,전체,43.18
201904,중국,전체,42.88
201905,중국,전체,44.76
201906,중국,전체,40.17
201907,중국,전체,39.77
201908,중국,전체,36.85
201909,중국,전체,39.0
201910,중국,전체,39.55
201911,중국,전체,42.1
201912,중국,전체,44.91
