국가명,기준연월,소비금액
중국,201901,1.1581914E7
중국,201902,8888320.0
중국,201903,1.2611978E7
중국,201904,1.6140763E7
중국,201905,1.5750341E7
중국,201906,1.1763893E7
중국,201907,1.2689542E7
중국,201908,1.0117128E7
중국,201909,1.169265E7
중국,201910,1.5541809E7
중국,201911,1.6633536E7
중국,201912,1.7826092E7
