국가명,기준연월,소비건수
중국,201901,15571.0
중국,201902,13158.0
중국,201903,16664.0
중국,201904,21681.0
중국,201905,22732.0
중국,201906,20043.0
중국,201907,20039.0
중국,201908,17194.0
중국,201909,16828.0
중국,201910,20333.0
중국,201911,20022.0
중국,201912,20555.0
