,국가명,KTO카테고리소분류,소비건수비율
202201,홍콩,전체,1.7
202202,홍콩,전체,1.84
202203,홍콩,전체,2.4
202204,홍콩,전체,2.38
202205,홍콩,전체,2.1
202206,홍콩,전체,1.97
202207,홍콩,전체,2.58
202208,홍콩,전체,2.27
202209,홍콩,전체,1.88
202210,홍콩,전체,1.9
202211,홍콩,전체,1.84
202212,홍콩,전체,2.76
