국가명,기준연월,소비금액
홍콩,202201,230434.0
홍콩,202202,216372.0
홍콩,202203,283014.0
홍콩,202204,440031.0
홍콩,202205,544405.0
홍콩,202206,708199.0
홍콩,202207,897884.0
홍콩,202208,648257.0
홍콩,202209,680308.0
홍콩,202210,1033853.0
홍콩,202211,1090070.0
홍콩,202212,1162629.0
