기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
201901,홍콩,성형외과,25.07
201901,홍콩,피부과,38.7
201901,홍콩,대학/종합병원,15.15
201901,홍콩,치과,12.15
201901,홍콩,약국,3.72
201901,홍콩,한의학과,4.53
201901,홍콩,안과,0.68
201902,홍콩,성형외과,37.79
201902,홍콩,피부과,29.53
201902,홍콩,대학/종합병원,14.22
201902,홍콩,치과,8.97
201902,홍콩,약국,4.7
201902,홍콩,한의학과,4.46
201902,홍콩,안과,0.33
201903,홍콩,성형외과,34.91
201903,홍콩,피부과,31.09
201903,홍콩,대학/종합병원,15.95
201903,홍콩,치과,7.19
201903,홍콩,약국,5.3
201903,홍콩,한의학과,4.69
201903,홍콩,안과,0.85
201903,홍콩,한약방,0.02
201904,홍콩,성형외과,40.82
201904,홍콩,피부과,27.65
201904,홍콩,대학/종합병원,17.45
201904,홍콩,치과,5.82
201904,홍콩,약국,4.74
201904,홍콩,한의학과,2.87
201904,홍콩,안과,0.61
201904,홍콩,한약방,0.04
201905,홍콩,성형외과,28.08
201905,홍콩,피부과,43.73
201905,홍콩,대학/종합병원,14.95
201905,홍콩,치과,7.44
201905,홍콩,약국,3.55
201905,홍콩,한의학과,2.14
201905,홍콩,안과,0.1
201906,홍콩,성형외과,29.59
201906,홍콩,피부과,41.96
201906,홍콩,대학/종합병원,12.83
201906,홍콩,치과,7.41
201906,홍콩,약국,4.32
201906,홍콩,한의학과,2.44
201906,홍콩,안과,0.86
201906,홍콩,한약방,0.59
201907,홍콩,성형외과,35.29
201907,홍콩,피부과,34.24
201907,홍콩,대학/종합병원,10.94
201907,홍콩,치과,10.37
201907,홍콩,약국,4.11
201907,홍콩,한의학과,3.1
201907,홍콩,안과,1.9
201907,홍콩,한약방,0.04
201908,홍콩,성형외과,40.34
201908,홍콩,피부과,20.5
201908,홍콩,대학/종합병원,20.52
201908,홍콩,치과,9.39
201908,홍콩,약국,4.76
201908,홍콩,한의학과,3.31
201908,홍콩,안과,1.05
201908,홍콩,한약방,0.13
201909,홍콩,성형외과,36.81
201909,홍콩,피부과,25.31
201909,홍콩,대학/종합병원,15.37
201909,홍콩,치과,12.89
201909,홍콩,약국,6.88
201909,홍콩,한의학과,2.44
201909,홍콩,안과,0.29
201909,홍콩,한약방,0.01
201910,홍콩,성형외과,46.82
201910,홍콩,피부과,28.32
201910,홍콩,대학/종합병원,10.85
201910,홍콩,치과,5.57
201910,홍콩,약국,4.77
201910,홍콩,한의학과,3.06
201910,홍콩,안과,0.61
201910,홍콩,한약방,0.0
201911,홍콩,성형외과,29.88
201911,홍콩,피부과,43.75
201911,홍콩,대학/종합병원,10.93
201911,홍콩,치과,5.93
201911,홍콩,약국,4.9
201911,홍콩,한의학과,4.42
201911,홍콩,안과,0.16
201911,홍콩,한약방,0.01
201912,홍콩,성형외과,33.53
201912,홍콩,피부과,32.17
201912,홍콩,대학/종합병원,18.26
201912,홍콩,치과,6.69
201912,홍콩,약국,4.2
201912,홍콩,한의학과,4.04
201912,홍콩,안과,1.08
201912,홍콩,한약방,0.03
