국가명,기준연월,소비건수
홍콩,201901,1083.0
홍콩,201902,1159.0
홍콩,201903,1146.0
홍콩,201904,1648.0
홍콩,201905,1393.0
홍콩,201906,1331.0
홍콩,201907,1755.0
홍콩,201908,1485.0
홍콩,201909,1171.0
홍콩,201910,1554.0
홍콩,201911,1428.0
홍콩,201912,2075.0
