국가명,기준연월,소비금액
홍콩,201901,542089.0
홍콩,201902,450908.0
홍콩,201903,566993.0
홍콩,201904,759572.0
홍콩,201905,649494.0
홍콩,201906,613270.0
홍콩,201907,755026.0
홍콩,201908,655485.0
홍콩,201909,527663.0
홍콩,201910,770606.0
홍콩,201911,685235.0
홍콩,201912,827070.0
