국가명,기준연월,소비금액
대만,202201,59352.0
대만,202202,30197.0
대만,202203,58494.0
대만,202204,50219.0
대만,202205,54528.0
대만,202206,105913.0
대만,202207,148086.0
대만,202208,148369.0
대만,202209,253614.0
대만,202210,210504.0
대만,202211,285515.0
대만,202212,275110.0
