,국가명,KTO카테고리소분류,소비금액비율
202201,대만,전체,0.7
202202,대만,전체,0.32
202203,대만,전체,0.6
202204,대만,전체,0.34
202205,대만,전체,0.29
202206,대만,전체,0.46
202207,대만,전체,0.58
202208,대만,전체,0.6
202209,대만,전체,0.93
202210,대만,전체,0.6
202211,대만,전체,0.85
202212,대만,전체,0.84
