국가명,기준연월,소비금액
일본,202501,1.5945784E7
일본,202502,1.8283812E7
일본,202503,2.4673509E7
일본,202504,2.3284957E7
일본,202505,2.4922851E7
일본,202506,2.64608E7
일본,202507,2.6014173E7
일본,202508,2.5830586E7
일본,202509,3.2984278E7
일본,202510,2.561481E7
일본,202511,3.5212132E7
일본,202512,3.6145736E7
