,국가명,KTO카테고리소분류,소비건수비율
202601,대만,전체,11.44
202602,대만,전체,13.37
202603,대만,전체,12.25
202604,대만,전체,11.68
202605,대만,전체,12.25
202606,대만,전체,13.54
