기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202601,대만,피부과,67.69
202601,대만,약국,18.59
202601,대만,성형외과,9.32
202601,대만,안과,2.72
202601,대만,치과,0.86
202601,대만,대학/종합병원,0.74
202601,대만,한의학과,0.07
202601,대만,한약방,0.0
202602,대만,피부과,66.04
202602,대만,약국,18.43
202602,대만,성형외과,11.79
202602,대만,안과,2.51
202602,대만,치과,0.72
202602,대만,대학/종합병원,0.37
202602,대만,한의학과,0.14
202602,대만,한약방,0.0
202603,대만,피부과,65.98
202603,대만,약국,19.21
202603,대만,성형외과,11.69
202603,대만,안과,2.08
202603,대만,치과,0.39
202603,대만,대학/종합병원,0.46
202603,대만,한의학과,0.15
202603,대만,한약방,0.03
202604,대만,피부과,63.8
202604,대만,약국,22.68
202604,대만,성형외과,10.24
202604,대만,안과,1.91
202604,대만,치과,0.96
202604,대만,대학/종합병원,0.25
202604,대만,한의학과,0.17
202604,대만,한약방,0.0
202605,대만,피부과,65.62
202605,대만,약국,21.28
202605,대만,성형외과,10.5
202605,대만,안과,1.4
202605,대만,치과,0.64
202605,대만,대학/종합병원,0.4
202605,대만,한의학과,0.15
202605,대만,한약방,0.0
202606,대만,피부과,64.39
202606,대만,약국,21.97
202606,대만,성형외과,10.97
202606,대만,안과,1.59
202606,대만,치과,0.47
202606,대만,대학/종합병원,0.4
202606,대만,한의학과,0.18
202606,대만,한약방,0.02
