국가명,KTO카테고리소분류,소비건수비율(카테고리별)
대만,대학/종합병원,0.33
대만,성형외과,2.3
대만,안과,0.36
대만,약국,80.51
대만,치과,0.33
대만,피부과,15.94
대만,한약방,0.1
대만,한의학과,0.13
