,국가명,KTO카테고리소분류,소비금액비율
202201,미국,전체,45.77
202202,미국,전체,40.61
202203,미국,전체,45.42
202204,미국,전체,52.78
202205,미국,전체,50.49
202206,미국,전체,49.44
202207,미국,전체,43.75
202208,미국,전체,39.02
202209,미국,전체,44.53
202210,미국,전체,44.94
202211,미국,전체,40.06
202212,미국,전체,35.56
