국가명,기준연월,소비건수
미국,202201,20666.0
미국,202202,19522.0
미국,202203,24991.0
미국,202204,32159.0
미국,202205,41557.0
미국,202206,49100.0
미국,202207,55198.0
미국,202208,44785.0
미국,202209,45968.0
미국,202210,53881.0
미국,202211,52078.0
미국,202212,46467.0
