기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202201,미국,약국,43.56
202201,미국,대학/종합병원,28.43
202201,미국,피부과,8.39
202201,미국,치과,10.29
202201,미국,한의학과,5.08
202201,미국,성형외과,2.24
202201,미국,안과,1.97
202201,미국,한약방,0.04
202202,미국,약국,46.15
202202,미국,대학/종합병원,27.22
202202,미국,피부과,7.8
202202,미국,치과,9.47
202202,미국,한의학과,4.72
202202,미국,성형외과,2.52
202202,미국,안과,2.05
202202,미국,한약방,0.06
202203,미국,약국,47.56
202203,미국,대학/종합병원,25.5
202203,미국,피부과,8.11
202203,미국,치과,8.78
202203,미국,한의학과,4.84
202203,미국,성형외과,2.89
202203,미국,안과,2.2
202203,미국,한약방,0.12
202204,미국,약국,44.67
202204,미국,대학/종합병원,24.76
202204,미국,피부과,9.09
202204,미국,치과,9.86
202204,미국,한의학과,5.07
202204,미국,성형외과,4.0
202204,미국,안과,2.47
202204,미국,한약방,0.09
202205,미국,약국,45.38
202205,미국,대학/종합병원,23.92
202205,미국,피부과,9.7
202205,미국,치과,9.68
202205,미국,한의학과,4.75
202205,미국,성형외과,3.82
202205,미국,안과,2.69
202205,미국,한약방,0.06
202206,미국,약국,45.34
202206,미국,대학/종합병원,22.56
202206,미국,피부과,10.65
202206,미국,치과,9.74
202206,미국,한의학과,4.67
202206,미국,성형외과,4.08
202206,미국,안과,2.91
202206,미국,한약방,0.06
202207,미국,약국,48.36
202207,미국,대학/종합병원,20.88
202207,미국,피부과,10.42
202207,미국,치과,9.27
202207,미국,한의학과,4.61
202207,미국,성형외과,3.47
202207,미국,안과,2.91
202207,미국,한약방,0.08
202208,미국,약국,49.5
202208,미국,대학/종합병원,20.28
202208,미국,피부과,10.13
202208,미국,치과,9.17
202208,미국,한의학과,4.51
202208,미국,성형외과,3.47
202208,미국,안과,2.9
202208,미국,한약방,0.05
202209,미국,약국,48.04
202209,미국,대학/종합병원,20.6
202209,미국,피부과,10.01
202209,미국,치과,9.05
202209,미국,한의학과,4.97
202209,미국,성형외과,4.62
202209,미국,안과,2.62
202209,미국,한약방,0.08
202210,미국,약국,48.92
202210,미국,대학/종합병원,18.07
202210,미국,피부과,10.4
202210,미국,치과,9.27
202210,미국,한의학과,5.48
202210,미국,성형외과,5.14
202210,미국,안과,2.62
202210,미국,한약방,0.11
202211,미국,약국,48.63
202211,미국,대학/종합병원,19.4
202211,미국,피부과,9.9
202211,미국,치과,9.28
202211,미국,한의학과,5.35
202211,미국,성형외과,4.66
202211,미국,안과,2.67
202211,미국,한약방,0.12
202212,미국,약국,49.7
202212,미국,대학/종합병원,18.48
202212,미국,피부과,10.59
202212,미국,치과,8.97
202212,미국,한의학과,4.94
202212,미국,성형외과,4.54
202212,미국,안과,2.69
202212,미국,한약방,0.09
