국가명,기준연월,소비금액
미국,202201,3868849.0
미국,202202,3784098.0
미국,202203,4455495.0
미국,202204,7690797.0
미국,202205,9528239.0
미국,202206,1.1487078E7
미국,202207,1.1246728E7
미국,202208,9630460.0
미국,202209,1.2128434E7
미국,202210,1.5673378E7
미국,202211,1.3488398E7
미국,202212,1.1579162E7
