국가명,기준연월,소비건수
홍콩,202001,4084.0
홍콩,202002,3344.0
홍콩,202003,603.0
홍콩,202004,532.0
홍콩,202005,641.0
홍콩,202006,721.0
홍콩,202007,824.0
홍콩,202008,778.0
홍콩,202009,786.0
홍콩,202010,674.0
홍콩,202011,505.0
홍콩,202012,474.0
