국가명,기준연월,소비금액
중국,202501,1.3766969E7
중국,202502,1.0103412E7
중국,202503,1.5969315E7
중국,202504,2.1154043E7
중국,202505,2.0034828E7
중국,202506,2.0883098E7
중국,202507,1.9579121E7
중국,202508,1.8934385E7
중국,202509,2.2075866E7
중국,202510,1.6683436E7
중국,202511,1.9492224E7
중국,202512,2.6077894E7
