국가명,기준연월,소비건수
미국,202001,24054.0
미국,202002,19588.0
미국,202003,11114.0
미국,202004,11534.0
미국,202005,14913.0
미국,202006,18772.0
미국,202007,21149.0
미국,202008,18804.0
미국,202009,18471.0
미국,202010,18888.0
미국,202011,19786.0
미국,202012,20868.0
