국가명,기준연월,소비금액
미국,202001,5170106.0
미국,202002,3652242.0
미국,202003,1822813.0
미국,202004,1673105.0
미국,202005,2304631.0
미국,202006,2937469.0
미국,202007,3586348.0
미국,202008,3304302.0
미국,202009,3273627.0
미국,202010,3399440.0
미국,202011,3822019.0
미국,202012,4071800.0
