기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202101,대만,대학/종합병원,28.71
202101,대만,피부과,30.69
202101,대만,성형외과,22.36
202101,대만,치과,8.26
202101,대만,약국,4.21
202101,대만,한의학과,5.77
202102,대만,대학/종합병원,24.37
202102,대만,피부과,23.75
202102,대만,성형외과,1.92
202102,대만,치과,33.67
202102,대만,약국,5.42
202102,대만,한의학과,10.86
202103,대만,대학/종합병원,16.03
202103,대만,피부과,45.75
202103,대만,성형외과,7.25
202103,대만,치과,18.1
202103,대만,약국,6.54
202103,대만,한의학과,4.46
202103,대만,안과,1.86
202104,대만,대학/종합병원,41.95
202104,대만,피부과,23.7
202104,대만,성형외과,3.88
202104,대만,치과,8.43
202104,대만,약국,8.89
202104,대만,한의학과,12.98
202104,대만,안과,0.17
202105,대만,한약방,0.14
202105,대만,대학/종합병원,53.66
202105,대만,피부과,22.54
202105,대만,성형외과,0.84
202105,대만,치과,8.85
202105,대만,약국,7.02
202105,대만,한의학과,6.94
202106,대만,대학/종합병원,48.63
202106,대만,피부과,19.27
202106,대만,성형외과,8.27
202106,대만,치과,14.22
202106,대만,약국,7.1
202106,대만,한의학과,2.37
202106,대만,안과,0.14
202107,대만,한약방,0.52
202107,대만,대학/종합병원,30.94
202107,대만,피부과,21.2
202107,대만,성형외과,1.24
202107,대만,치과,18.49
202107,대만,약국,4.51
202107,대만,한의학과,18.42
202107,대만,안과,4.68
202108,대만,대학/종합병원,33.18
202108,대만,피부과,20.41
202108,대만,성형외과,1.19
202108,대만,치과,29.91
202108,대만,약국,6.78
202108,대만,한의학과,8.13
202108,대만,안과,0.39
202109,대만,대학/종합병원,26.85
202109,대만,피부과,19.93
202109,대만,성형외과,17.27
202109,대만,치과,14.79
202109,대만,약국,12.31
202109,대만,한의학과,4.55
202109,대만,안과,4.3
202110,대만,대학/종합병원,30.25
202110,대만,피부과,35.91
202110,대만,성형외과,6.8
202110,대만,치과,8.45
202110,대만,약국,6.14
202110,대만,한의학과,11.9
202110,대만,안과,0.55
202111,대만,대학/종합병원,24.18
202111,대만,피부과,23.25
202111,대만,성형외과,30.52
202111,대만,치과,13.24
202111,대만,약국,3.44
202111,대만,한의학과,5.36
202111,대만,안과,0.01
202112,대만,대학/종합병원,66.63
202112,대만,피부과,11.51
202112,대만,성형외과,11.31
202112,대만,치과,5.5
202112,대만,약국,4.21
202112,대만,한의학과,0.73
202112,대만,안과,0.12
