기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202101,대만,약국,28.35
202101,대만,대학/종합병원,50.19
202101,대만,피부과,9.58
202101,대만,치과,6.9
202101,대만,한의학과,0.77
202101,대만,성형외과,4.21
202102,대만,약국,40.12
202102,대만,대학/종합병원,34.13
202102,대만,피부과,7.78
202102,대만,치과,10.18
202102,대만,한의학과,5.39
202102,대만,성형외과,2.4
202103,대만,약국,44.94
202103,대만,대학/종합병원,26.58
202103,대만,피부과,12.66
202103,대만,치과,8.23
202103,대만,한의학과,3.8
202103,대만,성형외과,3.16
202103,대만,안과,0.63
202104,대만,약국,45.5
202104,대만,대학/종합병원,30.81
202104,대만,피부과,8.06
202104,대만,치과,7.11
202104,대만,한의학과,3.32
202104,대만,성형외과,4.27
202104,대만,안과,0.95
202105,대만,한약방,0.46
202105,대만,약국,41.94
202105,대만,대학/종합병원,35.48
202105,대만,피부과,10.6
202105,대만,치과,5.07
202105,대만,한의학과,4.61
202105,대만,성형외과,1.84
202106,대만,약국,37.45
202106,대만,대학/종합병원,41.2
202106,대만,피부과,8.24
202106,대만,치과,7.49
202106,대만,한의학과,1.87
202106,대만,성형외과,1.87
202106,대만,안과,1.87
202107,대만,한약방,0.32
202107,대만,약국,34.38
202107,대만,대학/종합병원,40.38
202107,대만,피부과,11.04
202107,대만,치과,7.26
202107,대만,한의학과,3.47
202107,대만,성형외과,1.58
202107,대만,안과,1.58
202108,대만,약국,39.47
202108,대만,대학/종합병원,41.58
202108,대만,피부과,8.42
202108,대만,치과,5.0
202108,대만,한의학과,2.89
202108,대만,성형외과,1.32
202108,대만,안과,1.32
202109,대만,약국,47.85
202109,대만,대학/종합병원,30.37
202109,대만,피부과,6.02
202109,대만,치과,7.16
202109,대만,한의학과,4.87
202109,대만,성형외과,2.58
202109,대만,안과,1.15
202110,대만,약국,46.36
202110,대만,대학/종합병원,29.8
202110,대만,피부과,9.27
202110,대만,치과,5.63
202110,대만,한의학과,5.63
202110,대만,성형외과,1.32
202110,대만,안과,1.99
202111,대만,약국,35.73
202111,대만,대학/종합병원,37.95
202111,대만,피부과,10.25
202111,대만,치과,8.31
202111,대만,한의학과,3.88
202111,대만,성형외과,3.6
202111,대만,안과,0.28
202112,대만,약국,40.95
202112,대만,대학/종합병원,39.95
202112,대만,피부과,7.04
202112,대만,치과,5.28
202112,대만,한의학과,2.76
202112,대만,성형외과,2.51
202112,대만,안과,1.51
