국가명,기준연월,소비건수
대만,202101,261.0
대만,202102,167.0
대만,202103,158.0
대만,202104,211.0
대만,202105,217.0
대만,202106,267.0
대만,202107,317.0
대만,202108,380.0
대만,202109,349.0
대만,202110,302.0
대만,202111,361.0
대만,202112,398.0
