,국가명,KTO카테고리소분류,소비건수비율
202101,대만,전체,0.79
202102,대만,전체,0.54
202103,대만,전체,0.41
202104,대만,전체,0.53
202105,대만,전체,0.53
202106,대만,전체,0.54
202107,대만,전체,0.56
202108,대만,전체,0.75
202109,대만,전체,0.78
202110,대만,전체,0.61
202111,대만,전체,0.67
202112,대만,전체,0.77
