,국가명,KTO카테고리소분류,소비금액비율
202301,미국,전체,33.33
202302,미국,전체,32.11
202303,미국,전체,33.66
202304,미국,전체,32.5
202305,미국,전체,32.39
202306,미국,전체,32.77
202307,미국,전체,29.31
202308,미국,전체,27.63
202309,미국,전체,29.0
202310,미국,전체,32.09
202311,미국,전체,28.82
202312,미국,전체,25.57
