기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202301,미국,성형외과,27.99
202301,미국,피부과,20.15
202301,미국,대학/종합병원,25.83
202301,미국,치과,13.25
202301,미국,약국,6.33
202301,미국,안과,3.07
202301,미국,한의학과,3.32
202301,미국,한약방,0.06
202302,미국,성형외과,34.38
202302,미국,피부과,18.43
202302,미국,대학/종합병원,22.84
202302,미국,치과,13.41
202302,미국,약국,5.47
202302,미국,안과,2.52
202302,미국,한의학과,2.94
202302,미국,한약방,0.01
202303,미국,성형외과,34.07
202303,미국,피부과,20.12
202303,미국,대학/종합병원,20.69
202303,미국,치과,13.28
202303,미국,약국,5.16
202303,미국,안과,3.32
202303,미국,한의학과,3.35
202303,미국,한약방,0.01
202304,미국,성형외과,32.09
202304,미국,피부과,22.4
202304,미국,대학/종합병원,19.39
202304,미국,치과,13.11
202304,미국,약국,5.66
202304,미국,안과,4.1
202304,미국,한의학과,3.21
202304,미국,한약방,0.04
202305,미국,성형외과,30.55
202305,미국,피부과,23.28
202305,미국,대학/종합병원,20.28
202305,미국,치과,12.59
202305,미국,약국,5.41
202305,미국,안과,4.31
202305,미국,한의학과,3.51
202305,미국,한약방,0.06
202306,미국,성형외과,29.11
202306,미국,피부과,26.37
202306,미국,대학/종합병원,20.42
202306,미국,치과,11.26
202306,미국,약국,5.83
202306,미국,안과,3.36
202306,미국,한의학과,3.64
202306,미국,한약방,0.02
202307,미국,성형외과,26.26
202307,미국,피부과,26.71
202307,미국,대학/종합병원,20.72
202307,미국,치과,12.12
202307,미국,약국,6.59
202307,미국,안과,4.08
202307,미국,한의학과,3.48
202307,미국,한약방,0.04
202308,미국,성형외과,32.99
202308,미국,피부과,23.56
202308,미국,대학/종합병원,19.09
202308,미국,치과,11.09
202308,미국,약국,6.45
202308,미국,안과,3.35
202308,미국,한의학과,3.43
202308,미국,한약방,0.04
202309,미국,성형외과,32.31
202309,미국,피부과,26.08
202309,미국,대학/종합병원,17.26
202309,미국,치과,11.44
202309,미국,약국,5.56
202309,미국,안과,4.59
202309,미국,한의학과,2.73
202309,미국,한약방,0.03
202310,미국,성형외과,33.51
202310,미국,피부과,25.4
202310,미국,대학/종합병원,17.18
202310,미국,치과,11.74
202310,미국,약국,5.31
202310,미국,안과,4.07
202310,미국,한의학과,2.76
202310,미국,한약방,0.02
202311,미국,성형외과,31.24
202311,미국,피부과,26.17
202311,미국,대학/종합병원,18.92
202311,미국,치과,11.43
202311,미국,약국,5.41
202311,미국,안과,3.73
202311,미국,한의학과,3.06
202311,미국,한약방,0.04
202312,미국,성형외과,30.74
202312,미국,피부과,26.8
202312,미국,대학/종합병원,18.3
202312,미국,치과,11.63
202312,미국,약국,5.89
202312,미국,안과,3.38
202312,미국,한의학과,3.25
202312,미국,한약방,0.01
