국가명,기준연월,소비건수
미국,202301,35223.0
미국,202302,33092.0
미국,202303,46691.0
미국,202304,55137.0
미국,202305,61659.0
미국,202306,68401.0
미국,202307,64050.0
미국,202308,51974.0
미국,202309,53505.0
미국,202310,67749.0
미국,202311,62565.0
미국,202312,52676.0
