,국가명,KTO카테고리소분류,소비건수비율
201801,중국,전체,24.72
201802,중국,전체,26.48
201803,중국,전체,24.79
201804,중국,전체,25.37
201805,중국,전체,26.67
201806,중국,전체,24.07
201807,중국,전체,24.25
201808,중국,전체,24.69
201809,중국,전체,24.42
201810,중국,전체,22.13
201811,중국,전체,26.52
201812,중국,전체,25.77
