국가명,기준연월,소비금액
중국,202301,2875389.0
중국,202302,2574851.0
중국,202303,2982945.0
중국,202304,4612524.0
중국,202305,5845170.0
중국,202306,6663242.0
중국,202307,6392441.0
중국,202308,6011293.0
중국,202309,5405720.0
중국,202310,6913179.0
중국,202311,6959884.0
중국,202312,7801741.0
