국가명,기준연월,소비건수
중국,202301,7776.0
중국,202302,5844.0
중국,202303,8039.0
중국,202304,11137.0
중국,202305,12267.0
중국,202306,12124.0
중국,202307,12058.0
중국,202308,11601.0
중국,202309,12173.0
중국,202310,14300.0
중국,202311,13039.0
중국,202312,13923.0
