,국가명,KTO카테고리소분류,소비건수비율
202301,중국,전체,9.33
202302,중국,전체,7.61
202303,중국,전체,7.17
202304,중국,전체,8.25
202305,중국,전체,8.26
202306,중국,전체,7.79
202307,중국,전체,8.0
202308,중국,전체,8.43
202309,중국,전체,8.07
202310,중국,전체,7.86
202311,중국,전체,7.44
202312,중국,전체,9.18
