기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202301,중국,피부과,27.31
202301,중국,성형외과,28.13
202301,중국,대학/종합병원,17.72
202301,중국,약국,7.54
202301,중국,치과,11.88
202301,중국,한의학과,3.65
202301,중국,안과,3.68
202301,중국,한약방,0.08
202302,중국,피부과,32.92
202302,중국,성형외과,25.58
202302,중국,대학/종합병원,16.53
202302,중국,약국,6.91
202302,중국,치과,8.16
202302,중국,한의학과,6.83
202302,중국,안과,3.06
202302,중국,한약방,0.02
202303,중국,피부과,38.31
202303,중국,성형외과,29.62
202303,중국,대학/종합병원,14.32
202303,중국,약국,5.78
202303,중국,치과,7.56
202303,중국,한의학과,3.07
202303,중국,안과,1.33
202303,중국,한약방,0.01
202304,중국,피부과,38.29
202304,중국,성형외과,34.06
202304,중국,대학/종합병원,11.72
202304,중국,약국,6.41
202304,중국,치과,5.03
202304,중국,한의학과,2.38
202304,중국,안과,2.09
202304,중국,한약방,0.01
202305,중국,피부과,49.42
202305,중국,성형외과,28.0
202305,중국,대학/종합병원,8.13
202305,중국,약국,6.1
202305,중국,치과,5.42
202305,중국,한의학과,2.39
202305,중국,안과,0.52
202305,중국,한약방,0.02
202306,중국,피부과,52.35
202306,중국,성형외과,30.42
202306,중국,대학/종합병원,5.32
202306,중국,약국,5.54
202306,중국,치과,3.48
202306,중국,한의학과,1.22
202306,중국,안과,1.65
202306,중국,한약방,0.03
202307,중국,피부과,52.97
202307,중국,성형외과,27.68
202307,중국,대학/종합병원,6.98
202307,중국,약국,6.41
202307,중국,치과,3.25
202307,중국,한의학과,1.49
202307,중국,안과,1.2
202307,중국,한약방,0.02
202308,중국,피부과,56.15
202308,중국,성형외과,27.24
202308,중국,대학/종합병원,5.01
202308,중국,약국,6.13
202308,중국,치과,2.83
202308,중국,한의학과,1.18
202308,중국,안과,1.37
202308,중국,한약방,0.08
202309,중국,피부과,55.55
202309,중국,성형외과,29.77
202309,중국,대학/종합병원,3.77
202309,중국,약국,5.84
202309,중국,치과,3.07
202309,중국,한의학과,1.53
202309,중국,안과,0.45
202309,중국,한약방,0.02
202310,중국,피부과,55.33
202310,중국,성형외과,25.39
202310,중국,대학/종합병원,8.1
202310,중국,약국,5.15
202310,중국,치과,4.16
202310,중국,한의학과,1.26
202310,중국,안과,0.61
202310,중국,한약방,0.01
202311,중국,피부과,60.96
202311,중국,성형외과,22.77
202311,중국,대학/종합병원,5.96
202311,중국,약국,5.15
202311,중국,치과,2.39
202311,중국,한의학과,1.62
202311,중국,안과,1.12
202311,중국,한약방,0.02
202312,중국,피부과,57.6
202312,중국,성형외과,26.19
202312,중국,대학/종합병원,6.34
202312,중국,약국,4.83
202312,중국,치과,3.09
202312,중국,한의학과,1.13
202312,중국,안과,0.81
202312,중국,한약방,0.02
