국가명,기준연월,소비건수
중국,202101,3400.0
중국,202102,2748.0
중국,202103,3492.0
중국,202104,3118.0
중국,202105,3365.0
중국,202106,3787.0
중국,202107,3769.0
중국,202108,3534.0
중국,202109,3186.0
중국,202110,3406.0
중국,202111,3608.0
중국,202112,3711.0
