국가명,기준연월,소비금액
중국,202101,1990235.0
중국,202102,1143888.0
중국,202103,1492713.0
중국,202104,1376043.0
중국,202105,1383401.0
중국,202106,1561748.0
중국,202107,1500564.0
중국,202108,1317382.0
중국,202109,1316516.0
중국,202110,1323165.0
중국,202111,947682.0
중국,202112,721760.0
