,국가명,KTO카테고리소분류,소비금액비율
202101,중국,전체,25.8
202102,중국,전체,17.48
202103,중국,전체,17.78
202104,중국,전체,16.82
202105,중국,전체,16.23
202106,중국,전체,14.7
202107,중국,전체,13.15
202108,중국,전체,12.74
202109,중국,전체,13.85
202110,중국,전체,12.09
202111,중국,전체,8.38
202112,중국,전체,6.99
