기준연월,시도명,소비금액_(전체)
202501,전북특별자치도,116768.0
202502,전북특별자치도,79935.0
202503,전북특별자치도,128646.0
202504,전북특별자치도,198540.0
202505,전북특별자치도,183761.0
202506,전북특별자치도,159459.0
202507,전북특별자치도,178041.0
202508,전북특별자치도,134463.0
202509,전북특별자치도,157487.0
202510,전북특별자치도,174400.0
202511,전북특별자치도,178840.0
202512,전북특별자치도,249137.0
