기준연월,국가명,KTO카테고리소분류,소비금액비율_전체
202601,중국,피부과,72.58
202601,중국,성형외과,18.3
202601,중국,약국,5.3
202601,중국,대학/종합병원,1.94
202601,중국,치과,1.01
202601,중국,안과,0.4
202601,중국,한의학과,0.46
202601,중국,한약방,0.0
202602,중국,피부과,71.5
202602,중국,성형외과,17.26
202602,중국,약국,6.65
202602,중국,대학/종합병원,2.25
202602,중국,치과,1.15
202602,중국,안과,0.74
202602,중국,한의학과,0.44
202602,중국,한약방,0.01
202603,중국,피부과,73.94
202603,중국,성형외과,14.44
202603,중국,약국,7.08
202603,중국,대학/종합병원,1.61
202603,중국,치과,1.59
202603,중국,안과,0.71
202603,중국,한의학과,0.61
202603,중국,한약방,0.01
202604,중국,피부과,74.29
202604,중국,성형외과,14.14
202604,중국,약국,6.45
202604,중국,대학/종합병원,2.37
202604,중국,치과,1.81
202604,중국,안과,0.35
202604,중국,한의학과,0.59
202604,중국,한약방,0.01
202605,중국,피부과,75.56
202605,중국,성형외과,13.29
202605,중국,약국,6.78
202605,중국,대학/종합병원,1.88
202605,중국,치과,1.57
202605,중국,안과,0.33
202605,중국,한의학과,0.58
202605,중국,한약방,0.0
202606,중국,피부과,73.22
202606,중국,성형외과,14.91
202606,중국,약국,7.71
202606,중국,대학/종합병원,1.49
202606,중국,치과,1.47
202606,중국,안과,0.64
202606,중국,한의학과,0.55
202606,중국,한약방,0.01
