기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202601,중국,약국,64.7
202601,중국,피부과,24.49
202601,중국,성형외과,4.79
202601,중국,대학/종합병원,2.49
202601,중국,치과,1.81
202601,중국,한의학과,1.03
202601,중국,안과,0.53
202601,중국,한약방,0.16
202602,중국,약국,66.85
202602,중국,피부과,22.27
202602,중국,성형외과,4.47
202602,중국,대학/종합병원,2.86
202602,중국,치과,1.89
202602,중국,한의학과,0.84
202602,중국,안과,0.65
202602,중국,한약방,0.17
202603,중국,약국,68.48
202603,중국,피부과,20.73
202603,중국,성형외과,3.64
202603,중국,대학/종합병원,2.51
202603,중국,치과,2.53
202603,중국,한의학과,1.21
202603,중국,안과,0.59
202603,중국,한약방,0.31
202604,중국,약국,67.35
202604,중국,피부과,22.29
202604,중국,성형외과,3.64
202604,중국,대학/종합병원,2.35
202604,중국,치과,2.24
202604,중국,한의학과,1.29
202604,중국,안과,0.59
202604,중국,한약방,0.24
202605,중국,약국,67.81
202605,중국,피부과,22.16
202605,중국,성형외과,3.66
202605,중국,대학/종합병원,2.19
202605,중국,치과,2.26
202605,중국,한의학과,1.2
202605,중국,안과,0.48
202605,중국,한약방,0.23
202606,중국,약국,70.47
202606,중국,피부과,20.05
202606,중국,성형외과,3.77
202606,중국,대학/종합병원,2.05
202606,중국,치과,1.86
202606,중국,한의학과,1.13
202606,중국,안과,0.48
202606,중국,한약방,0.19
