,국가명,KTO카테고리소분류,소비금액비율
202601,중국,전체,18.03
202602,중국,전체,15.73
202603,중국,전체,21.91
202604,중국,전체,24.95
202605,중국,전체,25.34
202606,중국,전체,26.53
