,국가명,KTO카테고리소분류,소비건수비율
202201,태국,전체,0.92
202202,태국,전체,0.82
202203,태국,전체,1.11
202204,태국,전체,1.22
202205,태국,전체,1.39
202206,태국,전체,1.68
202207,태국,전체,1.94
202208,태국,전체,1.55
202209,태국,전체,1.56
202210,태국,전체,2.78
202211,태국,전체,2.27
202212,태국,전체,2.71
